FS125,FS115,FS121,FS120,FS114,Tons,Waste,MGO,HGO,VLGO,LGO,G1,Top Soil,LLG,DumpingTime
1,0,0,0,0,0.23668032786885246,1,0,0,0,0,0,0,0,0.004896944891097793
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.021195731618184475
0,0,0,1,0,0.18954918032786885,0,0,0,0,1,0,0,0,0.017395117672854846
0,0,0,1,0,0.21106557377049182,0,0,0,0,1,0,0,0,0.009136091214734687
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004458412512790528
1,0,0,0,0,0.3012295081967213,1,0,0,0,0,0,0,0,0.0006577985674608975
0,0,0,0,1,0.29200819672131145,1,0,0,0,0,0,0,0,0.011913462944014033
1,0,0,0,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.00350825902645812
1,0,0,0,0,0.20799180327868852,1,0,0,0,0,0,0,0,0.0015348633240754275
1,0,0,0,0,0.2612704918032787,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.319672131147541,0,0,0,0,1,0,0,0,0.000730887297178775
0,0,0,0,1,0.29610655737704916,1,0,0,0,0,0,0,0,0.007235784242069873
1,0,0,0,0,0.2530737704918033,1,0,0,0,0,0,0,0,0.00526238853968718
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.08017833650051162
0,0,0,1,0,0.29815573770491804,0,0,0,0,1,0,0,0,0.0024119280806899576
0,0,0,1,0,0.24385245901639344,0,0,0,0,1,0,0,0,0.08171319982458705
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0000730887297178775
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.07762023096038591
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.013594503727525216
0,1,0,0,0,0.24077868852459017,1,0,0,0,0,0,0,0,0.10824440871217658
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00233883935097208
1,0,0,0,0,0.3043032786885246,1,0,0,0,0,0,0,0,0.004896944891097793
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.009574623593041953
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005481654728840813
0,0,0,1,0,0.3125,0,1,0,0,0,0,0,0,0.010963309457681626
0,0,0,1,0,0.3084016393442623,0,1,0,0,0,0,0,0,0.008551381376991667
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.03661745358865663
1,0,0,0,0,0.3360655737704918,1,0,0,0,0,0,0,0,0.007381961701505628
0,0,0,1,0,0.17930327868852458,0,1,0,0,0,0,0,0,0.0037275252156117526
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00701651805291624
0,0,0,1,0,0.3084016393442623,0,0,0,0,1,0,0,0,0.10342055255079667
1,0,0,0,0,0.3237704918032787,1,0,0,0,0,0,0,0,0.008039760268966526
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.00438532378307265
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.15436339716415728
1,0,0,0,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.009793889782195586
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00087706475661453
0,0,0,1,0,0.319672131147541,0,0,0,0,1,0,0,0,0.002485016810407835
0,0,0,1,0,0.32581967213114754,0,0,0,0,1,0,0,0,0.00175412951322906
0,0,0,1,0,0.3012295081967213,0,0,0,0,1,0,0,0,0.0037275252156117526
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0013886858646396725
1,0,0,0,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,1,0,0.32991803278688525,0,0,0,0,1,0,0,0,0.0021195731618184476
0,0,0,1,0,0.28790983606557374,0,0,0,0,1,0,0,0,0.001023242216050285
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0012425084052039175
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.024484724455488962
0,0,0,1,0,0.305327868852459,0,0,0,0,1,0,0,0,0.002777371729279345
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01520245578131852
1,0,0,0,0,0.35655737704918034,1,0,0,0,0,0,0,0,0.00321590410758661
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.26024590163934425,0,0,0,0,1,0,0,0,0.007381961701505628
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.015933343078497295
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.3114754098360656,0,0,0,0,1,0,0,0,0.000146177459435755
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.012717438970910686
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.000146177459435755
0,0,0,1,0,0.32479508196721313,0,0,0,0,1,0,0,0,0.015933343078497295
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00029235491887151
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.016737319105393948
1,0,0,0,0,0.3012295081967213,1,0,0,0,0,0,0,0,0.00760122789065926
0,0,0,1,0,0.25614754098360654,0,0,0,0,1,0,0,0,0.0006577985674608975
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.005481654728840813
1,0,0,0,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.00672416313404473
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0038737026750475076
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.000730887297178775
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00087706475661453
1,0,0,0,0,0.26024590163934425,1,0,0,0,0,0,0,0,0.0006577985674608975
1,0,0,0,0,0.031762295081967214,1,0,0,0,0,0,0,0,0.0025581055401257126
1,0,0,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.001023242216050285
1,0,0,0,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.004019880134483263
0,0,0,0,1,0.2838114754098361,1,0,0,0,0,0,0,0,0.005700920917994445
0,0,0,1,0,0.26844262295081966,0,0,0,0,1,0,0,0,0.0019733957023826926
1,0,0,0,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.0010963309457681625
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.000730887297178775
0,0,0,0,1,0.27049180327868855,1,0,0,0,0,0,0,0,0.04684987574915948
1,0,0,0,0,0.2520491803278688,1,0,0,0,0,0,0,0,0.00994006724163134
1,0,0,0,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.00058470983774302
1,0,0,0,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.21413934426229508,0,0,0,0,1,0,0,0,0.00233883935097208
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.009282268674170443
1,0,0,0,0,0.2858606557377049,1,0,0,0,0,0,0,0,0.00380061394532963
0,0,0,1,0,0.19979508196721313,0,0,0,0,1,0,0,0,0.007966671539248647
0,0,0,1,0,0.2305327868852459,0,0,0,0,1,0,0,0,0.030551089022072795
1,0,0,0,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.001315597134921795
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.002485016810407835
1,0,0,0,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.020903376699312966
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.004458412512790528
1,0,0,0,0,0.257172131147541,1,0,0,0,0,0,0,0,0.0015348633240754275
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0035813477561759976
1,0,0,0,0,0.3125,1,0,0,0,0,0,0,0,0.0058470983774302
1,0,0,0,0,0.33299180327868855,1,0,0,0,0,0,0,0,0.0022657506212542026
0,0,0,1,0,0.2510245901639344,0,0,0,0,1,0,0,0,0.0006577985674608975
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.00087706475661453
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.00467767870194416
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0032889928373044876
1,0,0,0,0,0.2848360655737705,1,0,0,0,0,0,0,0,0.002485016810407835
0,0,0,1,0,0.3084016393442623,0,0,0,0,1,0,0,0,0.001315597134921795
0,0,0,0,1,0.26844262295081966,1,0,0,0,0,0,0,0,0.0002192661891536325
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.00146177459435755
1,0,0,0,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.004531501242508405
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0006577985674608975
0,0,0,1,0,0.21004098360655737,0,0,0,0,1,0,0,0,0.00467767870194416
0,0,0,1,0,0.2489754098360656,0,0,0,0,1,0,0,0,0.0038737026750475076
1,0,0,0,0,0.2694672131147541,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,0,1,0,0.29405737704918034,0,0,0,0,1,0,0,0,0.005408565999122935
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.0038737026750475076
1,0,0,0,0,0.2336065573770492,1,0,0,0,0,0,0,0,0.006504896944891098
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004019880134483263
1,0,0,0,0,0.22336065573770492,1,0,0,0,0,0,0,0,0.024265458266335332
1,0,0,0,0,0.24180327868852458,1,0,0,0,0,0,0,0,0.0146177459435755
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.021341909077620232
0,0,0,1,0,0.28688524590163933,0,0,0,1,0,0,0,0,0.00350825902645812
1,0,0,0,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.0035813477561759976
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.008405203917555913
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.00643180821517322
0,0,0,1,0,0.2817622950819672,0,0,0,0,1,0,0,0,0.0029966379184329776
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.024119280806899575
1,0,0,0,0,0.2540983606557377,1,0,0,0,0,0,0,0,0.007162695512351995
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.0029235491887151
0,0,0,1,0,0.1834016393442623,0,0,0,0,1,0,0,0,0.0181990936997515
1,0,0,0,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.014763923403011256
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.005700920917994445
1,0,0,0,0,0.2459016393442623,1,0,0,0,0,0,0,0,0.008039760268966526
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.00204648443210057
0,0,0,0,1,0.2786885245901639,1,0,0,0,0,0,0,0,0.011548019295424646
0,0,0,1,0,0.1680327868852459,0,0,0,0,1,0,0,0,0.0000730887297178775
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.006943429323198363
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.015640988159625786
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.005116211080251425
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01198655167373191
1,0,0,0,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.00789358280953077
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.025288700482385615
1,0,0,0,0,0.3350409836065574,1,0,0,0,0,0,0,0,0.004823856161379915
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01081713199824587
1,0,0,0,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.001607952053793305
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.005116211080251425
0,0,0,0,1,0.2899590163934426,1,0,0,0,0,0,0,0,0.0009501534863324075
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.01286361643034644
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010013155971349217
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,0,1,0.3104508196721312,1,0,0,0,0,0,0,0,0.019222335915801782
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.009209179944452566
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.022145885104516882
1,0,0,0,0,0.2807377049180328,1,0,0,0,0,0,0,0,0.007747405350095015
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04239146323636895
1,0,0,0,0,0.3012295081967213,1,0,0,0,0,0,0,0,0.0002192661891536325
0,0,0,1,0,0.30020491803278687,0,0,0,0,1,0,0,0,0.035009501534863326
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.012205817862885543
0,0,0,1,0,0.28688524590163933,0,0,0,1,0,0,0,0,0.007528139160941383
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.00175412951322906
0,1,0,0,0,0.23975409836065573,1,0,0,0,0,0,0,0,0.006870340593480485
0,1,0,0,0,0.2182377049180328,1,0,0,0,0,0,0,0,0.0025581055401257126
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.012936705160064317
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.011621108025142523
0,0,0,1,0,0.16188524590163936,0,0,0,1,0,0,0,0,0.000146177459435755
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.006212542026019588
0,0,0,0,1,0.32274590163934425,1,0,0,0,0,0,0,0,0.004239146323636895
1,0,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.0009501534863324075
1,0,0,0,0,0.2827868852459016,1,0,0,0,0,0,0,0,0.0008039760268966525
0,1,0,0,0,0.30635245901639346,1,0,0,0,0,0,0,0,0.00233883935097208
0,1,0,0,0,0.21311475409836064,1,0,0,0,0,0,0,0,0.012351995322321297
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.00233883935097208
0,0,0,0,1,0.29200819672131145,1,0,0,0,0,0,0,0,0.0032889928373044876
1,0,0,0,0,0.33094262295081966,1,0,0,0,0,0,0,0,0.00818593772840228
0,0,0,1,0,0.30327868852459017,0,0,0,0,1,0,0,0,0.00263119426984359
1,0,0,0,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.09106855722847537
1,0,0,0,0,0.3165983606557377,1,0,0,0,0,0,0,0,0.006212542026019588
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00964771232275983
1,0,0,0,0,0.2817622950819672,1,0,0,0,0,0,0,0,0.002485016810407835
1,0,0,0,0,0.3125,1,0,0,0,0,0,0,0,0.0012425084052039175
0,1,0,0,0,0.21209016393442623,0,0,1,0,0,0,0,0,0.014544657213857623
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.01140184183598889
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010597865809092237
0,0,0,1,0,0.24692622950819673,1,0,0,0,0,0,0,0,0.03310919456219851
0,0,0,1,0,0.009221311475409836,1,0,0,0,0,0,0,0,0.010305510890220727
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.014763923403011256
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00672416313404473
0,0,0,1,0,0.17418032786885246,1,0,0,0,0,0,0,0,0.00613945329630171
0,0,0,1,0,0.17725409836065573,1,0,0,0,0,0,0,0,0.001900306972664815
0,0,0,0,1,0.3043032786885246,1,0,0,0,0,0,0,0,0.01140184183598889
1,0,0,0,0,0.3073770491803279,1,0,0,0,0,0,0,0,0.0028504604589972226
1,0,0,0,0,0.26024590163934425,1,0,0,0,0,0,0,0,0.0032889928373044876
0,0,0,0,1,0.3084016393442623,1,0,0,0,0,0,0,0,0.03288992837304488
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.12447010670954539
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.008039760268966526
0,0,0,1,0,0.18032786885245902,1,0,0,0,0,0,0,0,0.007381961701505628
0,0,0,1,0,0.2336065573770492,1,0,0,0,0,0,0,0,0.00058470983774302
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.017760561321444233
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.00497003362081567
1,0,0,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.002192661891536325
1,0,0,0,0,0.2817622950819672,1,0,0,0,0,0,0,0,0.0031428153778687326
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.009428446133606197
1,0,0,0,0,0.3084016393442623,1,0,0,0,0,0,0,0,0.00146177459435755
1,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0.025873410320128635
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.0018272182429469376
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.013375237538371583
1,0,0,0,0,0.2817622950819672,1,0,0,0,0,0,0,0,0.0012425084052039175
1,0,0,0,0,0.29200819672131145,1,0,0,0,0,0,0,0,0.001900306972664815
0,1,0,0,0,0.21209016393442623,0,1,0,0,0,0,0,0,0.030039467914047654
0,0,0,1,0,0.3114754098360656,1,0,0,0,0,0,0,0,0.00175412951322906
0,0,0,1,0,0.16495901639344263,1,0,0,0,0,0,0,0,0.0006577985674608975
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.029235491887151
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.01812600497003362
0,0,0,1,0,0.3125,1,0,0,0,0,0,0,0,0.004312235053354773
0,0,0,1,0,0.00819672131147541,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,1,0,0.2694672131147541,1,0,0,0,0,0,0,0,0.008039760268966526
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00263119426984359
1,0,0,0,0,0.23155737704918034,1,0,0,0,0,0,0,0,0.006870340593480485
0,0,0,0,1,0.3176229508196721,1,0,0,0,0,0,0,0,0.0021195731618184476
0,0,0,1,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.0005116211080251425
0,0,0,1,0,0.3125,1,0,0,0,0,0,0,0,0.009428446133606197
1,0,0,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.008624470106709546
1,0,0,0,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.006066364566583833
0,0,0,1,0,0.01331967213114754,1,0,0,0,0,0,0,0,0.001315597134921795
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0010963309457681625
0,0,0,1,0,0.3432377049180328,1,0,0,0,0,0,0,0,0.0031428153778687326
0,0,0,1,0,0.22131147540983606,1,0,0,0,0,0,0,0,0.028796959508843735
0,0,0,0,1,0.305327868852459,1,0,0,0,0,0,0,0,0.07053062417775179
0,0,0,0,1,0.2797131147540984,1,0,0,0,0,0,0,0,0.10020464844321006
1,0,0,0,0,0.25922131147540983,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,0,1,0.29815573770491804,1,0,0,0,0,0,0,0,0.009282268674170443
0,0,0,1,0,0.22336065573770492,1,0,0,0,0,0,0,0,0.0058470983774302
0,0,0,0,1,0.305327868852459,1,0,0,0,0,0,0,0,0.007089606782634118
1,0,0,0,0,0.32786885245901637,1,0,0,0,0,0,0,0,0.0016810407835111825
0,0,0,0,1,0.32172131147540983,1,0,0,0,0,0,0,0,0.026750475076743167
0,0,0,1,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.007089606782634118
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.3350409836065574,1,0,0,0,0,0,0,0,0.013521414997807337
0,0,0,1,0,0.2346311475409836,1,0,0,0,0,0,0,0,0.01520245578131852
0,0,0,1,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.00438532378307265
0,0,0,1,0,0.2028688524590164,1,0,0,0,0,0,0,0,0.00409296886420114
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.002777371729279345
1,0,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.0008039760268966525
0,0,0,1,0,0.25,1,0,0,0,0,0,0,0,0.020318666861569946
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0022657506212542026
0,0,0,1,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.014398479754421867
0,0,0,1,0,0.319672131147541,1,0,0,0,0,0,0,0,0.00146177459435755
0,0,0,1,0,0.3176229508196721,1,0,0,0,0,0,0,0,0.006943429323198363
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.0006577985674608975
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.00175412951322906
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.008916825025581056
0,1,0,0,0,0.20901639344262296,0,1,0,0,0,0,0,0,0.025946499049846514
0,0,0,0,1,0.26844262295081966,1,0,0,0,0,0,0,0,0.004312235053354773
0,0,0,1,0,0.26536885245901637,1,0,0,0,0,0,0,0,0.001023242216050285
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.002192661891536325
0,0,0,1,0,0.31864754098360654,1,0,0,0,0,0,0,0,0.05079666715392486
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.0016810407835111825
0,0,0,1,0,0.060450819672131145,1,0,0,0,0,0,0,0,0.006943429323198363
1,0,0,0,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.0016810407835111825
0,0,0,1,0,0.2223360655737705,1,0,0,0,0,0,0,0,0.0263119426984359
0,0,0,1,0,0.3319672131147541,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,1,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.015275544511036398
0,0,0,1,0,0.3452868852459016,1,0,0,0,0,0,0,0,0.00847829264727379
0,0,0,1,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.00087706475661453
0,0,0,1,0,0.2387295081967213,0,0,0,0,1,0,0,0,0.000730887297178775
0,0,0,0,1,0.32172131147540983,1,0,0,0,0,0,0,0,0.00116941967548604
1,0,0,0,0,0.2817622950819672,1,0,0,0,0,0,0,0,0.0027042829995614676
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.015567899429907908
0,0,0,1,0,0.19467213114754098,1,0,0,0,0,0,0,0,0.0029235491887151
1,0,0,0,0,0.32684426229508196,1,0,0,0,0,0,0,0,0.007747405350095015
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0037275252156117526
0,0,0,1,0,0.19262295081967212,1,0,0,0,0,0,0,0,0.0015348633240754275
1,0,0,0,0,0.30225409836065575,1,0,0,0,0,0,0,0,0.008989913755298933
0,0,0,1,0,0.21004098360655737,1,0,0,0,0,0,0,0,0.006066364566583833
0,0,0,0,1,0.28688524590163933,1,0,0,0,0,0,0,0,0.002192661891536325
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.015056278321882766
1,0,0,0,0,0.3176229508196721,1,0,0,0,0,0,0,0,0.004312235053354773
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.0012425084052039175
1,0,0,0,0,0.3084016393442623,1,0,0,0,0,0,0,0,0.0025581055401257126
0,0,0,1,0,0.20491803278688525,0,0,0,0,1,0,0,0,0.012132729133167666
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.03252448472445549
0,0,0,0,1,0.23258196721311475,1,0,0,0,0,0,0,0,0.003946791404765385
0,0,0,1,0,0.17930327868852458,0,0,0,0,1,0,0,0,0.027992983481947085
1,0,0,0,0,0.2817622950819672,1,0,0,0,0,0,0,0,0.019733957023826926
1,0,0,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.0031428153778687326
0,0,0,0,1,0.3176229508196721,1,0,0,0,0,0,0,0,0.0402718900745505
0,0,0,0,1,0.23258196721311475,1,0,0,0,0,0,0,0,0.001315597134921795
0,0,0,1,0,0.21209016393442623,0,0,0,0,1,0,0,0,0.0009501534863324075
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0058470983774302
1,0,0,0,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.0031428153778687326
0,0,0,1,0,0.1885245901639344,0,0,0,1,0,0,0,0,0.001023242216050285
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.020099400672416314
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.00116941967548604
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0008039760268966525
1,0,0,0,0,0.2858606557377049,1,0,0,0,0,0,0,0,0.0012425084052039175
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008624470106709546
0,0,0,1,0,0.3176229508196721,0,0,0,1,0,0,0,0,0.0003654436485893875
0,0,0,0,1,0.26844262295081966,1,0,0,0,0,0,0,0,0.001315597134921795
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.008259026458120157
0,0,0,1,0,0.3442622950819672,0,0,0,0,1,0,0,0,0.02397310334746382
1,0,0,0,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.28688524590163933,0,0,0,0,1,0,0,0,0.0031428153778687326
1,0,0,0,0,0.2858606557377049,1,0,0,0,0,0,0,0,0.00935535740388832
1,0,0,0,0,0.26741803278688525,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.19774590163934427,0,0,0,0,1,0,0,0,0.00116941967548604
0,0,0,1,0,0.2786885245901639,0,0,0,0,1,0,0,0,0.006943429323198363
1,0,0,0,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.002777371729279345
1,0,0,0,0,0.3206967213114754,1,0,0,0,0,0,0,0,0.0013886858646396725
0,0,0,1,0,0.28688524590163933,0,0,0,1,0,0,0,0,0.009282268674170443
1,0,0,0,0,0.35040983606557374,1,0,0,0,0,0,0,0,0.03193977488671247
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.09033766993129659
0,0,0,1,0,0.28790983606557374,0,0,0,1,0,0,0,0,0.0000730887297178775
0,0,0,1,0,0.22643442622950818,0,0,0,1,0,0,0,0,0.007162695512351995
0,0,0,1,0,0.26024590163934425,0,0,0,1,0,0,0,0,0.01140184183598889
1,0,0,0,0,0.33299180327868855,1,0,0,0,0,0,0,0,0.004531501242508405
1,0,0,0,0,0.3012295081967213,1,0,0,0,0,0,0,0,0.036325098669785116
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007381961701505628
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0013886858646396725
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.004750767431662038
0,0,0,1,0,0.19364754098360656,0,0,0,1,0,0,0,0,0.009136091214734687
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004750767431662038
1,0,0,0,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.0029966379184329776
0,0,0,1,0,0.27151639344262296,0,0,0,1,0,0,0,0,0.002485016810407835
0,1,0,0,0,0.1834016393442623,0,1,0,0,0,0,0,0,0.001315597134921795
0,0,0,1,0,0.2028688524590164,0,0,0,1,0,0,0,0,0.08068995760853677
1,0,0,0,0,0.305327868852459,1,0,0,0,0,0,0,0,0.0116941967548604
